"","Genet","Ramet","Year","Month1","stage2","PrevStage","PrevYear","NextStage","NextYear","firstYear","firstStage","lastYear","lastStage"
"1236","276",NA,2009,"J","SR","SR",2008,NA,NA,2005,"SR",2009,"SR"
"1237","282","1",1997,"M","SR",NA,NA,"SR",1998,1997,"SR",2009,"SR"
"1238","282","1",1997,"J","SR",NA,NA,"SR",1998,1997,"SR",2009,"SR"
"1239","282","1",1998,"M","SR","SR",1997,"SR",1999,1997,"SR",2009,"SR"
"1240","282","1",1998,"J","SR","SR",1997,"SR",1999,1997,"SR",2009,"SR"
"1241","282","1",1999,"M","SR","SR",1998,"SR",2000,1997,"SR",2009,"SR"
"1242","282","1",1999,"J","SR","SR",1998,NA,NA,1997,"SR",2009,"SR"
"1243","282","1",2000,"M","SR","SR",1999,"PD",2001,1997,"SR",2009,"SR"
"1244","282","1",2001,"M","PD","SR",2000,"PD",2002,1997,"SR",2009,"SR"
"1245","282","1",2002,"M","PD","PD",2001,NA,NA,1997,"SR",2009,"SR"
"1246","282","2",2002,"J","SR",NA,NA,"SR",2003,1997,"SR",2009,"SR"
"1247","282","2",2003,"J","SR","SR",2002,NA,NA,1997,"SR",2009,"SR"
"1248","282","3",2005,"J","SR",NA,NA,"SR",2006,1997,"SR",2009,"SR"
"1249","282","3",2006,"J","SR","SR",2005,"SR",2007,1997,"SR",2009,"SR"
"1250","282","3",2007,"J","SR","SR",2006,"SR",2008,1997,"SR",2009,"SR"
"1251","282","3",2008,"J","SR","SR",2007,"SR",2009,1997,"SR",2009,"SR"
"1252","282","3",2009,"J","SR","SR",2008,NA,NA,1997,"SR",2009,"SR"
"1253","283","1",1997,"M","SR",NA,NA,"MR",1998,1997,"SR",2009,"SR"
"1254","283","1",1997,"J","SR",NA,NA,"MR",1998,1997,"SR",2009,"SR"
"1255","283","1",1998,"M","MR","SR",1997,"SR",1999,1997,"SR",2009,"SR"
"1256","283","1",1998,"J","MR","SR",1997,"SR",1999,1997,"SR",2009,"SR"
"1257","283","1",1999,"M","SR","MR",1998,"PD",2000,1997,"SR",2009,"SR"
"1258","283","1",1999,"J","SR","MR",1998,NA,NA,1997,"SR",2009,"SR"
"1259","283","1",2000,"M","PD","SR",1999,"PD",2001,1997,"SR",2009,"SR"
"1260","283","1",2001,"M","PD","PD",2000,"PD",2002,1997,"SR",2009,"SR"
"1261","283","1",2002,"M","PD","PD",2001,NA,NA,1997,"SR",2009,"SR"
"1262","283","2",2002,"J","SR",NA,NA,"SR",2003,1997,"SR",2009,"SR"
"1263","283","2",2003,"J","SR","SR",2002,NA,NA,1997,"SR",2009,"SR"
"1264","283","3",2005,"J","SR",NA,NA,"SR",2006,1997,"SR",2009,"SR"
"1265","283","3",2006,"J","SR","SR",2005,"SR",2007,1997,"SR",2009,"SR"
"1266","283","3",2007,"J","SR","SR",2006,"SR",2008,1997,"SR",2009,"SR"
"1267","283","3",2008,"J","SR","SR",2007,"SR",2009,1997,"SR",2009,"SR"
"1268","283","3",2009,"J","SR","SR",2008,NA,NA,1997,"SR",2009,"SR"
"1269","285",NA,2005,"J","SR",NA,NA,"SR",2006,2005,"SR",2009,"SR"
"1270","285",NA,2006,"J","SR","SR",2005,"SR",2007,2005,"SR",2009,"SR"
"1271","285",NA,2007,"J","SR","SR",2006,"SR",2008,2005,"SR",2009,"SR"
"1272","285",NA,2008,"J","SR","SR",2007,"SR",2009,2005,"SR",2009,"SR"
"1273","285",NA,2009,"J","SR","SR",2008,NA,NA,2005,"SR",2009,"SR"
"1274","286","1",1997,"M","SR",NA,NA,"MR",1998,1997,"SR",2009,"SR"
"1275","286","1",1997,"J","SR",NA,NA,"PD",1998,1997,"SR",2009,"SR"
"1276","286","1",1998,"M","MR","SR",1997,"SR",1999,1997,"SR",2009,"SR"
"1277","286","1",1998,"J","PD","SR",1997,"PD",1999,1997,"SR",2009,"SR"
"1278","286","2",1999,"M","SR","MR",1998,"PD",2000,1997,"SR",2009,"SR"
"1279","286","2",1999,"J","PD","PD",1998,NA,NA,1997,"SR",2009,"SR"
"1280","286","2",2000,"M","PD","SR",1999,"PD",2001,1997,"SR",2009,"SR"
"1281","286","2",2001,"M","PD","PD",2000,"PD",2002,1997,"SR",2009,"SR"
"1282","286","3",2002,"M","PD","PD",2001,NA,NA,1997,"SR",2009,"SR"
"1283","286","3",2002,"J","SR",NA,NA,"SR",2003,1997,"SR",2009,"SR"
"1284","286","3",2003,"J","SR","SR",2002,NA,NA,1997,"SR",2009,"SR"
"1285","286","3",2005,"J","SR",NA,NA,"SR",2006,1997,"SR",2009,"SR"
"1286","286","3",2006,"J","SR","SR",2005,"F",2007,1997,"SR",2009,"SR"
"1287","286","3",2007,"J","F","SR",2006,"SR",2008,1997,"SR",2009,"SR"
"1288","286","4",2008,"J","SR","F",2007,"SR",2009,1997,"SR",2009,"SR"
"1289","286","4",2009,"J","SR","SR",2008,NA,NA,1997,"SR",2009,"SR"
"1290","290",NA,1997,"M","SR",NA,NA,"SR",1998,1997,"SR",2001,"Dead"
"1291","290",NA,1997,"J","SR",NA,NA,"SR",1998,1997,"SR",2001,"Dead"
"1292","290",NA,1998,"M","SR","SR",1997,"PD",1999,1997,"SR",2001,"Dead"
"1293","290",NA,1998,"J","SR","SR",1997,"SR",1999,1997,"SR",2001,"Dead"
"1294","290",NA,1999,"M","PD","SR",1998,"SR",2000,1997,"SR",2001,"Dead"
"1295","290",NA,1999,"J","SR","SR",1998,NA,NA,1997,"SR",2001,"Dead"
"1296","290",NA,2000,"M","SR","PD",1999,"Dead",2001,1997,"SR",2001,"Dead"
"1297","290",NA,2001,"M","Dead","SR",2000,NA,NA,1997,"SR",2001,"Dead"
"1298","292","1",2003,"J","MR",NA,NA,NA,NA,2003,"MR",2009,"SR"
"1299","292","2",2005,"J","SR",NA,NA,"SR",2006,2003,"MR",2009,"SR"
"1300","292","2",2006,"J","SR","SR",2005,"SR",2007,2003,"MR",2009,"SR"
"1301","292","2",2007,"J","SR","SR",2006,"SR",2008,2003,"MR",2009,"SR"
"1302","292","2",2008,"J","SR","SR",2007,"SR",2009,2003,"MR",2009,"SR"
"1303","292","2",2009,"J","SR","SR",2008,NA,NA,2003,"MR",2009,"SR"
"1304","301",NA,1997,"M","SR",NA,NA,"SR",1998,1997,"SR",2001,"Dead"
"1305","301",NA,1997,"J","SR",NA,NA,"SR",1998,1997,"SR",2001,"Dead"
"1306","301",NA,1998,"M","SR","SR",1997,"SR",1999,1997,"SR",2001,"Dead"
"1307","301",NA,1998,"J","SR","SR",1997,"SR",1999,1997,"SR",2001,"Dead"
"1308","301",NA,1999,"M","SR","SR",1998,"SR",2000,1997,"SR",2001,"Dead"
"1309","301",NA,1999,"J","SR","SR",1998,NA,NA,1997,"SR",2001,"Dead"
"1310","301",NA,2000,"M","SR","SR",1999,"Dead",2001,1997,"SR",2001,"Dead"
"1311","301",NA,2001,"M","Dead","SR",2000,NA,NA,1997,"SR",2001,"Dead"
"1312","302",NA,1997,"M","SR",NA,NA,"Dead",1998,1997,"SR",1998,"Dead"
"1313","302",NA,1997,"J","SR",NA,NA,NA,NA,1997,"SR",1998,"Dead"
"1314","302",NA,1998,"M","Dead","SR",1997,NA,NA,1997,"SR",1998,"Dead"
"1315","304",NA,1997,"M","SR",NA,NA,"Dead",1998,1997,"SR",1998,"Dead"
"1316","304",NA,1997,"J","SR",NA,NA,NA,NA,1997,"SR",1998,"Dead"
"1317","304",NA,1998,"M","Dead","SR",1997,NA,NA,1997,"SR",1998,"Dead"
"1318","308",NA,2005,"J","Dead",NA,NA,NA,NA,2005,"Dead",2005,"Dead"
"1319","312","1",1996,"J","SR",NA,NA,"SR",1997,1996,"SR",1998,"Dead"
"1320","312","2",1997,"M","SR",NA,NA,"SR",1998,1996,"SR",1998,"Dead"
"1321","312","2",1997,"J","SR","SR",1996,"Dead",1998,1996,"SR",1998,"Dead"
"1322","312","2",1998,"M","SR","SR",1997,NA,NA,1996,"SR",1998,"Dead"
"1323","312","2",1998,"J","Dead","SR",1997,NA,NA,1996,"SR",1998,"Dead"
"1324","313","1",1996,"J","SR",NA,NA,"SR",1997,1996,"SR",2009,"SR"
"1325","313","1",1997,"M","SR",NA,NA,"SR",1998,1996,"SR",2009,"SR"
"1326","313","1",1997,"J","SR","SR",1996,"PD",1998,1996,"SR",2009,"SR"
"1327","313","1",1998,"M","SR","SR",1997,"SR",1999,1996,"SR",2009,"SR"
"1328","313","1",1998,"J","PD","SR",1997,"SR",1999,1996,"SR",2009,"SR"
"1329","313","1",1999,"M","SR","SR",1998,"SR",2000,1996,"SR",2009,"SR"
"1330","313","1",1999,"J","SR","PD",1998,NA,NA,1996,"SR",2009,"SR"
"1331","313","1",2000,"M","SR","SR",1999,"PD",2001,1996,"SR",2009,"SR"
"1332","313","1",2001,"M","PD","SR",2000,"PD",2002,1996,"SR",2009,"SR"
"1333","313","1",2002,"M","PD","PD",2001,NA,NA,1996,"SR",2009,"SR"
"1334","313","2",2002,"J","SR",NA,NA,"SR",2003,1996,"SR",2009,"SR"
"1335","313","3",2003,"J","SR","SR",2002,NA,NA,1996,"SR",2009,"SR"
"1336","313","4",2005,"J","SR",NA,NA,"PD",2006,1996,"SR",2009,"SR"
"1337","313","4",2006,"J","PD","SR",2005,"SR",2007,1996,"SR",2009,"SR"
"1338","313","4",2007,"J","SR","PD",2006,"SR",2008,1996,"SR",2009,"SR"
"1339","313","4",2008,"J","SR","SR",2007,"SR",2009,1996,"SR",2009,"SR"
"1340","313","4",2009,"J","SR","SR",2008,NA,NA,1996,"SR",2009,"SR"
"1341","316",NA,1995,"J","SR",NA,NA,"SR",1996,1995,"SR",1997,"Dead"
"1342","316",NA,1996,"M","SR",NA,NA,"Dead",1997,1995,"SR",1997,"Dead"
"1343","316",NA,1996,"J","SR","SR",1995,NA,NA,1995,"SR",1997,"Dead"
"1344","316",NA,1997,"M","Dead","SR",1996,NA,NA,1995,"SR",1997,"Dead"
"1345","321","1",1995,"J","SR",NA,NA,"PD",1996,1995,"SR",2009,"UK"
"1346","321","1",1996,"M","PD",NA,NA,"PD",1997,1995,"SR",2009,"UK"
"1347","321","1",1996,"J","PD","SR",1995,"PD",1997,1995,"SR",2009,"UK"
"1348","321","1",1997,"M","PD","PD",1996,"SR",1998,1995,"SR",2009,"UK"
"1349","321","1",1997,"J","PD","PD",1996,"SR",1998,1995,"SR",2009,"UK"
"1350","321","2",1998,"M","SR","PD",1997,"SR",1999,1995,"SR",2009,"UK"
"1351","321","2",1998,"J","SR","PD",1997,"UK",1999,1995,"SR",2009,"UK"
"1352","321","2",1999,"M","SR","SR",1998,"SR",2000,1995,"SR",2009,"UK"
"1353","321","2",1999,"J","UK","SR",1998,NA,NA,1995,"SR",2009,"UK"
"1354","321","2",2000,"M","SR","SR",1999,"SR",2001,1995,"SR",2009,"UK"
"1355","321","2",2001,"M","SR","SR",2000,"PD",2002,1995,"SR",2009,"UK"
"1356","321","2",2001,"J","F",NA,NA,"PD",2002,1995,"SR",2009,"UK"
"1357","321","2",2002,"M","PD","SR",2001,NA,NA,1995,"SR",2009,"UK"
"1358","321","2",2002,"J","PD","F",2001,"MR",2003,1995,"SR",2009,"UK"
"1359","321","3",2003,"J","MR","PD",2002,NA,NA,1995,"SR",2009,"UK"
"1360","321","4",2005,"J","SR",NA,NA,"SR",2006,1995,"SR",2009,"UK"
"1361","321","4",2006,"J","SR","SR",2005,"F",2007,1995,"SR",2009,"UK"
"1362","321","4",2007,"J","F","SR",2006,"F",2008,1995,"SR",2009,"UK"
"1363","321","5",2008,"J","F","F",2007,"UK",2009,1995,"SR",2009,"UK"
"1364","321","5",2009,"J","UK","F",2008,NA,NA,1995,"SR",2009,"UK"
"1365","322","1",1995,"J","SR",NA,NA,"PD",1996,1995,"SR",1998,"Dead"
"1366","322","1",1996,"M","UK",NA,NA,"SR",1997,1995,"SR",1998,"Dead"
"1367","322","1",1996,"J","PD","SR",1995,"SR",1997,1995,"SR",1998,"Dead"
"1368","322","2",1997,"M","SR","UK",1996,"SR",1998,1995,"SR",1998,"Dead"
"1369","322","2",1997,"J","SR","PD",1996,"Dead",1998,1995,"SR",1998,"Dead"
"1370","322","2",1998,"M","SR","SR",1997,NA,NA,1995,"SR",1998,"Dead"
"1371","322","2",1998,"J","Dead","SR",1997,NA,NA,1995,"SR",1998,"Dead"
"1372","323",NA,1995,"J","SR",NA,NA,"SR",1996,1995,"SR",2000,"Dead"
"1373","323",NA,1996,"M","SR",NA,NA,"SR",1997,1995,"SR",2000,"Dead"
"1374","323",NA,1996,"J","SR","SR",1995,"SR",1997,1995,"SR",2000,"Dead"
"1375","323",NA,1997,"M","SR","SR",1996,"PD",1998,1995,"SR",2000,"Dead"
"1376","323",NA,1997,"J","SR","SR",1996,"SR",1998,1995,"SR",2000,"Dead"
"1377","323",NA,1998,"M","PD","SR",1997,"SR",1999,1995,"SR",2000,"Dead"
"1378","323",NA,1998,"J","SR","SR",1997,"SR",1999,1995,"SR",2000,"Dead"
"1379","323",NA,1999,"M","SR","PD",1998,"Dead",2000,1995,"SR",2000,"Dead"
"1380","323",NA,1999,"J","SR","SR",1998,NA,NA,1995,"SR",2000,"Dead"
"1381","323",NA,2000,"M","Dead","SR",1999,NA,NA,1995,"SR",2000,"Dead"
"1382","324","1",1995,"J","SR",NA,NA,"SR",1996,1995,"SR",2005,"Dead"
"1383","324","1",1996,"M","SR",NA,NA,"SR",1997,1995,"SR",2005,"Dead"
"1384","324","1",1996,"J","SR","SR",1995,"PD",1997,1995,"SR",2005,"Dead"
"1385","324","1",1997,"M","SR","SR",1996,"PD",1998,1995,"SR",2005,"Dead"
"1386","324","1",1997,"J","PD","SR",1996,"SR",1998,1995,"SR",2005,"Dead"
"1387","324","1",1998,"M","PD","SR",1997,"SR",1999,1995,"SR",2005,"Dead"
"1388","324","2",1998,"J","SR","PD",1997,"SR",1999,1995,"SR",2005,"Dead"
"1389","324","2",1999,"M","SR","PD",1998,"SR",2000,1995,"SR",2005,"Dead"
"1390","324","2",1999,"J","SR","SR",1998,NA,NA,1995,"SR",2005,"Dead"
"1391","324","2",2000,"M","SR","SR",1999,"PD",2001,1995,"SR",2005,"Dead"
"1392","324","2",2001,"M","PD","SR",2000,"PD",2002,1995,"SR",2005,"Dead"
"1393","324","2",2002,"M","PD","PD",2001,NA,NA,1995,"SR",2005,"Dead"
"1394","324","2",2002,"J","UK",NA,NA,"SR",2003,1995,"SR",2005,"Dead"
"1395","324","3",2003,"J","SR","UK",2002,NA,NA,1995,"SR",2005,"Dead"
"1396","324","3",2005,"J","Dead",NA,NA,NA,NA,1995,"SR",2005,"Dead"
"1397","325","1",1995,"J","SR",NA,NA,"PD",1996,1995,"SR",1999,"UK"
"1398","325","1",1996,"M","SR",NA,NA,"SR",1997,1995,"SR",1999,"UK"
"1399","325","1",1996,"J","PD","SR",1995,"SR",1997,1995,"SR",1999,"UK"
"1400","325","2",1997,"M","SR","SR",1996,"SR",1998,1995,"SR",1999,"UK"
"1401","325","2",1997,"J","SR","PD",1996,"SR",1998,1995,"SR",1999,"UK"
"1402","325","2",1998,"M","SR","SR",1997,NA,NA,1995,"SR",1999,"UK"
"1403","325","2",1998,"J","SR","SR",1997,"UK",1999,1995,"SR",1999,"UK"
"1404","325","2",1999,"J","UK","SR",1998,NA,NA,1995,"SR",1999,"UK"
"1405","327","1",1995,"J","SR",NA,NA,"SR",1996,1995,"SR",2006,"UK"
"1406","327","2",1996,"M","SR",NA,NA,"SR",1997,1995,"SR",2006,"UK"
"1407","327","2",1996,"J","SR","SR",1995,"SR",1997,1995,"SR",2006,"UK"
"1408","327","2",1997,"M","SR","SR",1996,"SR",1998,1995,"SR",2006,"UK"
"1409","327","3",1997,"J","SR","SR",1996,"SR",1998,1995,"SR",2006,"UK"
"1410","327","3",1998,"M","SR","SR",1997,"SR",1999,1995,"SR",2006,"UK"
"1411","327","3",1998,"J","SR","SR",1997,"SR",1999,1995,"SR",2006,"UK"
"1412","327","3",1999,"M","SR","SR",1998,"SR",2000,1995,"SR",2006,"UK"
"1413","327","3",1999,"J","SR","SR",1998,NA,NA,1995,"SR",2006,"UK"
"1414","327","3",2000,"M","SR","SR",1999,"SR",2001,1995,"SR",2006,"UK"
"1415","327","4",2001,"M","SR","SR",2000,"PD",2002,1995,"SR",2006,"UK"
"1416","327","4",2002,"M","PD","SR",2001,NA,NA,1995,"SR",2006,"UK"
"1417","327","4",2002,"J","PD",NA,NA,"PD",2003,1995,"SR",2006,"UK"
"1418","327","4",2003,"J","PD","PD",2002,NA,NA,1995,"SR",2006,"UK"
"1419","327","5",2005,"J","SR",NA,NA,"UK",2006,1995,"SR",2006,"UK"
"1420","327","5",2006,"J","UK","SR",2005,NA,NA,1995,"SR",2006,"UK"
"1421","328",NA,1995,"J","SR",NA,NA,"SR",1996,1995,"SR",2000,"Dead"
"1422","328",NA,1996,"M","SR",NA,NA,"SR",1997,1995,"SR",2000,"Dead"
"1423","328",NA,1996,"J","SR","SR",1995,"SR",1997,1995,"SR",2000,"Dead"
"1424","328",NA,1997,"M","SR","SR",1996,"SR",1998,1995,"SR",2000,"Dead"
"1425","328",NA,1997,"J","SR","SR",1996,"PD",1998,1995,"SR",2000,"Dead"
"1426","328",NA,1998,"M","SR","SR",1997,"SR",1999,1995,"SR",2000,"Dead"
"1427","328",NA,1998,"J","PD","SR",1997,"SR",1999,1995,"SR",2000,"Dead"
"1428","328",NA,1999,"M","SR","SR",1998,"Dead",2000,1995,"SR",2000,"Dead"
"1429","328",NA,1999,"J","SR","PD",1998,NA,NA,1995,"SR",2000,"Dead"
"1430","328",NA,2000,"M","Dead","SR",1999,NA,NA,1995,"SR",2000,"Dead"
"1431","329",NA,1995,"J","SR",NA,NA,"SR",1996,1995,"SR",1997,"Dead"
"1432","329",NA,1996,"M","SR",NA,NA,"SR",1997,1995,"SR",1997,"Dead"
"1433","329",NA,1996,"J","SR","SR",1995,"Dead",1997,1995,"SR",1997,"Dead"
"1434","329",NA,1997,"M","SR","SR",1996,NA,NA,1995,"SR",1997,"Dead"
"1435","329",NA,1997,"J","Dead","SR",1996,NA,NA,1995,"SR",1997,"Dead"
"1436","330",NA,1999,"J","SR",NA,NA,NA,NA,1999,"SR",2000,"Dead"
"1437","330",NA,2000,"M","Dead",NA,NA,NA,NA,1999,"SR",2000,"Dead"
"1438","331",NA,1995,"J","SR",NA,NA,"UK",1996,1995,"SR",1997,"Dead"
"1439","331",NA,1996,"M","SR",NA,NA,"SR",1997,1995,"SR",1997,"Dead"
"1440","331",NA,1996,"J","UK","SR",1995,"Dead",1997,1995,"SR",1997,"Dead"
"1441","331",NA,1997,"M","SR","SR",1996,NA,NA,1995,"SR",1997,"Dead"
"1442","331",NA,1997,"J","Dead","UK",1996,NA,NA,1995,"SR",1997,"Dead"
"1443","332",NA,1995,"J","SR",NA,NA,"SR",1996,1995,"SR",1999,"Dead"
"1444","332",NA,1996,"M","SR",NA,NA,"SR",1997,1995,"SR",1999,"Dead"
"1445","332",NA,1996,"J","SR","SR",1995,"SR",1997,1995,"SR",1999,"Dead"
"1446","332",NA,1997,"M","SR","SR",1996,"SR",1998,1995,"SR",1999,"Dead"
"1447","332",NA,1997,"J","SR","SR",1996,"SR",1998,1995,"SR",1999,"Dead"
"1448","332",NA,1998,"M","SR","SR",1997,"Dead",1999,1995,"SR",1999,"Dead"
"1449","332",NA,1998,"J","SR","SR",1997,NA,NA,1995,"SR",1999,"Dead"
"1450","332",NA,1999,"M","Dead","SR",1998,NA,NA,1995,"SR",1999,"Dead"
"1451","333",NA,1995,"J","SR",NA,NA,"SR",1996,1995,"SR",2000,"Dead"
"1452","333",NA,1996,"M","SR",NA,NA,"MR",1997,1995,"SR",2000,"Dead"
"1453","333",NA,1996,"J","SR","SR",1995,"MR",1997,1995,"SR",2000,"Dead"
"1454","333",NA,1997,"M","MR","SR",1996,"MR",1998,1995,"SR",2000,"Dead"
"1455","333",NA,1997,"J","MR","SR",1996,"SR",1998,1995,"SR",2000,"Dead"
"1456","333",NA,1998,"M","MR","MR",1997,"SR",1999,1995,"SR",2000,"Dead"
"1457","333",NA,1998,"J","SR","MR",1997,"F",1999,1995,"SR",2000,"Dead"
"1458","333",NA,1999,"M","SR","MR",1998,"Dead",2000,1995,"SR",2000,"Dead"
"1459","333",NA,1999,"J","F","SR",1998,NA,NA,1995,"SR",2000,"Dead"
"1460","333",NA,2000,"M","Dead","SR",1999,NA,NA,1995,"SR",2000,"Dead"
"1461","334",NA,1995,"J","SR",NA,NA,"SR",1996,1995,"SR",1997,"Dead"
"1462","334",NA,1996,"M","SR",NA,NA,"Dead",1997,1995,"SR",1997,"Dead"
"1463","334",NA,1996,"J","SR","SR",1995,NA,NA,1995,"SR",1997,"Dead"
"1464","334",NA,1997,"M","Dead","SR",1996,NA,NA,1995,"SR",1997,"Dead"
"1465","335",NA,1999,"M","SR",NA,NA,"SR",2000,1999,"SR",2001,"Dead"
"1466","335",NA,1999,"J","SR",NA,NA,NA,NA,1999,"SR",2001,"Dead"
"1467","335",NA,2000,"M","SR","SR",1999,"Dead",2001,1999,"SR",2001,"Dead"
"1468","335",NA,2001,"M","Dead","SR",2000,NA,NA,1999,"SR",2001,"Dead"
"1469","337",NA,1999,"M","SR",NA,NA,"Dead",2000,1999,"SR",2000,"Dead"
"1470","337",NA,1999,"J","SR",NA,NA,NA,NA,1999,"SR",2000,"Dead"
"1471","337",NA,2000,"M","Dead","SR",1999,NA,NA,1999,"SR",2000,"Dead"
"1472","338",NA,1999,"M","SR",NA,NA,"SR",2000,1999,"SR",2001,"Dead"
"1473","338",NA,1999,"J","SR",NA,NA,NA,NA,1999,"SR",2001,"Dead"
"1474","338",NA,2000,"M","SR","SR",1999,"Dead",2001,1999,"SR",2001,"Dead"
"1475","338",NA,2001,"M","Dead","SR",2000,NA,NA,1999,"SR",2001,"Dead"
"1476","339",NA,1999,"M","SR",NA,NA,"SR",2000,1999,"SR",2001,"Dead"
"1477","339",NA,1999,"J","SR",NA,NA,NA,NA,1999,"SR",2001,"Dead"
"1478","339",NA,2000,"M","SR","SR",1999,"Dead",2001,1999,"SR",2001,"Dead"
"1479","339",NA,2001,"M","Dead","SR",2000,NA,NA,1999,"SR",2001,"Dead"
"1480","340",NA,1999,"M","SR",NA,NA,"SR",2000,1999,"SR",2001,"Dead"
"1481","340",NA,1999,"J","SR",NA,NA,NA,NA,1999,"SR",2001,"Dead"
"1482","340",NA,2000,"M","SR","SR",1999,"Dead",2001,1999,"SR",2001,"Dead"
"1483","340",NA,2001,"M","Dead","SR",2000,NA,NA,1999,"SR",2001,"Dead"
"1484","343",NA,1999,"M","S",NA,NA,"SR",2000,1999,"S",2001,"Dead"
"1485","343",NA,1999,"J","SR",NA,NA,NA,NA,1999,"S",2001,"Dead"
"1486","343",NA,2000,"M","SR","S",1999,"Dead",2001,1999,"S",2001,"Dead"
"1487","343",NA,2001,"M","Dead","SR",2000,NA,NA,1999,"S",2001,"Dead"
"1488","345","1",1997,"J","SR",NA,NA,"SR",1998,1997,"SR",1999,"Dead"
"1489","345","1",1998,"M","UK",NA,NA,"SR",1999,1997,"SR",1999,"Dead"
"1490","345","2",1998,"J","SR","SR",1997,"Dead",1999,1997,"SR",1999,"Dead"
"1491","345","2",1999,"M","SR","UK",1998,NA,NA,1997,"SR",1999,"Dead"
"1492","345","2",1999,"J","Dead","SR",1998,NA,NA,1997,"SR",1999,"Dead"
"1493","346","1",1997,"M","SR",NA,NA,"SR",1998,1997,"SR",2005,"SR"
"1494","346","1",1997,"J","SR",NA,NA,"PD",1998,1997,"SR",2005,"SR"
"1495","346","1",1998,"M","SR","SR",1997,"SR",1999,1997,"SR",2005,"SR"
"1496","346","1",1998,"J","PD","SR",1997,"SR",1999,1997,"SR",2005,"SR"
"1497","346","1",1999,"M","SR","SR",1998,"SR",2000,1997,"SR",2005,"SR"
"1498","346","1",1999,"J","SR","PD",1998,NA,NA,1997,"SR",2005,"SR"
"1499","346","1",2000,"M","SR","SR",1999,"PD",2001,1997,"SR",2005,"SR"
"1500","346","1",2001,"M","PD","SR",2000,"PD",2002,1997,"SR",2005,"SR"
"1501","346","1",2002,"M","PD","PD",2001,NA,NA,1997,"SR",2005,"SR"
"1502","346","2",2002,"J","SR",NA,NA,"SR",2003,1997,"SR",2005,"SR"
"1503","346","2",2003,"J","SR","SR",2002,NA,NA,1997,"SR",2005,"SR"
"1504","346","2",2005,"J","SR",NA,NA,NA,NA,1997,"SR",2005,"SR"
"1505","347",NA,1997,"J","SR",NA,NA,NA,NA,1997,"SR",1998,"Dead"
"1506","347",NA,1998,"M","Dead",NA,NA,NA,NA,1997,"SR",1998,"Dead"
"1507","348",NA,2007,"J","SR",NA,NA,"SR",2008,2007,"SR",2009,"SR"
"1508","348",NA,2008,"J","SR","SR",2007,"SR",2009,2007,"SR",2009,"SR"
"1509","348",NA,2009,"J","SR","SR",2008,NA,NA,2007,"SR",2009,"SR"
"1510","349",NA,1997,"M","SR",NA,NA,"SR",1998,1997,"SR",2003,"SR"
"1511","349",NA,1997,"J","SR",NA,NA,"SR",1998,1997,"SR",2003,"SR"
"1512","349",NA,1998,"M","SR","SR",1997,"SR",1999,1997,"SR",2003,"SR"
"1513","349",NA,1998,"J","SR","SR",1997,"SR",1999,1997,"SR",2003,"SR"
"1514","349",NA,1999,"M","SR","SR",1998,"SR",2000,1997,"SR",2003,"SR"
"1515","349",NA,1999,"J","SR","SR",1998,NA,NA,1997,"SR",2003,"SR"
"1516","349",NA,2000,"M","SR","SR",1999,"SR",2001,1997,"SR",2003,"SR"
"1517","349",NA,2001,"M","SR","SR",2000,"PD",2002,1997,"SR",2003,"SR"
"1518","349",NA,2002,"M","PD","SR",2001,NA,NA,1997,"SR",2003,"SR"
"1519","349",NA,2002,"J","SR",NA,NA,"SR",2003,1997,"SR",2003,"SR"
"1520","349",NA,2003,"J","SR","SR",2002,NA,NA,1997,"SR",2003,"SR"
"1521","350","1",1997,"M","SR",NA,NA,"SR",1998,1997,"SR",2007,"Dead"
"1522","350","1",1997,"J","SR",NA,NA,"SR",1998,1997,"SR",2007,"Dead"
"1523","350","1",1998,"M","SR","SR",1997,"SR",1999,1997,"SR",2007,"Dead"
"1524","350","1",1998,"J","SR","SR",1997,"SR",1999,1997,"SR",2007,"Dead"
"1525","350","1",1999,"M","SR","SR",1998,"PD",2000,1997,"SR",2007,"Dead"
"1526","350","1",1999,"J","SR","SR",1998,NA,NA,1997,"SR",2007,"Dead"
"1527","350","1",2000,"M","PD","SR",1999,"SR",2001,1997,"SR",2007,"Dead"
"1528","350","1",2001,"M","SR","PD",2000,"PD",2002,1997,"SR",2007,"Dead"
"1529","350","1",2002,"M","PD","SR",2001,NA,NA,1997,"SR",2007,"Dead"
"1530","350","1",2002,"J","SR",NA,NA,"PD",2003,1997,"SR",2007,"Dead"
"1531","350","1",2003,"J","PD","SR",2002,NA,NA,1997,"SR",2007,"Dead"
"1532","350","1",2005,"J","SR",NA,NA,"SR",2006,1997,"SR",2007,"Dead"
"1533","350","2",2006,"J","SR","SR",2005,"Dead",2007,1997,"SR",2007,"Dead"
"1534","350","2",2007,"J","Dead","SR",2006,NA,NA,1997,"SR",2007,"Dead"
"1535","351",NA,1999,"M","SR",NA,NA,"Dead",2000,1999,"SR",2000,"Dead"
"1536","351",NA,1999,"J","SR",NA,NA,NA,NA,1999,"SR",2000,"Dead"
"1537","351",NA,2000,"M","Dead","SR",1999,NA,NA,1999,"SR",2000,"Dead"
"1538","352",NA,1999,"M","SR",NA,NA,"SR",2000,1999,"SR",2001,"Dead"
"1539","352",NA,1999,"J","SR",NA,NA,NA,NA,1999,"SR",2001,"Dead"
